file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
classical.00044.wav,0.015,0.019,1.524,1.215,0.072,0.023,0.018,0.007,129.199,1014.574,299.743,1368.948,308.963,2075.008,312.106,2075.008,312.106,17.77,21.507,26.361,27.067,28.198,25.808,19.491,3.748,4.645,5.226,4.887,5.015,4.191,3.393,1850.615,686.875,-402.208,153.977,-15.229,15.294,-3.072,-3.184,-9.76,-17.306,-12.305,-7.918,-7.099,-0.296,1.523,-1.46,-1.726,1.857,5.024,-0.754,-0.139,-2.849,53.852,35.925,17.927,14.157,11.804,11.684,12.964,12.157,11.653,13.175,11.231,11.547,11.063,10.275,11.59,7.867,10.529,10.408,11.737,15.049,0.353,0.208,0.18,0.375,0.221,0.275,0.203,0.265,0.212,0.157,0.393,0.183,0.37,0.257,0.173,0.353,0.224,0.352,0.269,0.302,0.26,0.169,0.381,0.143
classical.00045.wav,0.112,0.145,1.248,0.552,0.062,0.016,0.138,0.042,184.57,1153.632,153.34,1498.444,174.247,2271.518,201.452,2271.518,201.452,17.484,18.759,23.01,24.076,25.047,21.523,16.263,4.717,4.651,4.742,3.625,2.807,3.091,2.663,1876.412,311.051,-171.085,156.899,-21.833,5.326,-4.07,-3.732,-8.9,-4.937,-7.9,-5.393,-9.34,-6.605,-7.788,-1.353,-3.543,-2.862,-3.893,0.284,-3.421,-0.91,40.512,15.886,12.642,13.718,10.524,8.856,9.366,9.339,10.178,9.758,11.008,9.355,9.518,9.048,8.765,6.783,7.145,9.646,11.101,10.126,0.233,0.132,0.209,0.21,0.337,0.29,0.245,0.254,0.176,0.285,0.191,0.28,0.308,0.16,0.283,0.248,0.342,0.339,0.293,0.327,0.175,0.316,0.235,0.315
classical.00046.wav,0.092,0.117,1.131,0.243,0.112,0.025,0.115,0.019,129.199,1865.166,291.67,1964.196,231.092,2570.935,223.764,2570.935,223.764,17.178,14.227,18.463,19.85,20.715,20.557,21.25,4.113,3.47,3.502,2.52,2.359,2.447,2.735,3618.544,683.491,-85.308,118.443,-31.477,20.282,-4.418,6.912,-10.952,-1.622,-7.361,-3.019,-4.444,-1.417,-4.253,-4.166,-3.973,0.281,-3.393,1.694,-3.68,-3.435,23.538,19.346,8.536,6.205,7.174,6.54,5.562,5.137,5.218,6.806,5.307,6.655,6.014,4.996,5.349,5.472,5.969,4.947,8.184,7.742,0.187,0.389,0.58,0.324,0.335,0.276,0.259,0.346,0.42,0.427,0.358,0.251,0.144,0.278,0.331,0.205,0.319,0.233,0.217,0.282,0.3,0.283,0.271,0.216
classical.00047.wav,0.008,0.011,2.206,3.625,0.066,0.021,0.009,0.005,123.047,938.869,159.377,1429.038,110.201,2174.017,118.103,2174.017,118.103,19.733,20.661,24.891,25.229,24.046,20.662,15.883,3.765,4.02,3.769,3.774,3.388,3.214,1.612,1758.487,382.052,-436.858,154.08,-19.862,20.183,3.174,0.451,-6.528,-4.609,-10.059,-6.157,-4.533,-2.767,-5.212,-7.372,-6.997,-3.208,-0.365,2.231,2.583,4.479,61.458,12.9,13.242,12.201,9.855,8.432,6.731,5.98,7.657,8.137,8.222,7.585,7.698,7.917,7.435,7.427,7.862,7.436,10.641,12.737,0.258,0.249,0.236,0.196,0.471,0.232,0.372,0.197,0.126,0.195,0.135,0.428,0.255,0.28,0.304,0.167,0.387,0.168,0.371,0.221,0.148,0.222,0.098,0.377
classical.00048.wav,0.13,0.17,1.254,0.641,0.087,0.043,0.161,0.056,143.555,1499.512,742.46,1637.659,518.35,2271.565,462.435,2271.565,462.435,18.091,16.961,20.781,21.899,24.387,21.913,18.489,4.414,4.044,4.27,3.296,4.437,3.213,3.334,2750.352,1584.652,-124.045,148.596,-21.581,17.421,-1.416,4.124,-7.021,-5.145,-5.846,5.025,-6.226,-1.912,-0.9,-2.415,-4.326,-0.873,-4.685,-2.251,-5.179,-3.218,93.691,50.091,20.5,14.91,10.775,10.634,6.653,7.851,8.758,7.485,6.264,7.218,7.429,7.697,7.159,7.61,6.764,7.319,7.455,9.179,0.221,0.265,0.317,0.432,0.325,0.225,0.306,0.2,0.304,0.292,0.329,0.34,0.202,0.279,0.283,0.356,0.31,0.203,0.311,0.185,0.29,0.28,0.28,0.324
classical.00049.wav,0.099,0.139,1.479,1.561,0.11,0.034,0.124,0.064,143.555,2193.748,549.292,2275.623,325.107,2867.101,262.504,2867.101,262.504,17.616,14.319,18.581,20.069,19.323,18.125,16.074,4.924,3.764,4.006,3.628,3.363,2.924,2.058,4432.232,1248.315,-98.354,98.355,-20.491,18.82,-2.096,2.665,-7.312,-3.59,-7.99,-1.918,-4.732,0.624,-2.593,-1.47,-3.169,0.658,-4.818,-2.222,-3.81,0.234,58.763,23.709,11.124,11.127,7.019,5.511,6.156,5.339,5.832,6.7,7.774,6.051,6.295,7.58,6.223,5.867,6.268,5.7,6.651,7.252,0.571,0.234,0.277,0.198,0.328,0.325,0.255,0.501,0.244,0.241,0.193,0.336,0.388,0.155,0.274,0.15,0.316,0.316,0.174,0.355,0.185,0.236,0.191,0.255
classical.00050.wav,0.006,0.009,1.749,2.058,0.049,0.015,0.008,0.004,123.047,845.935,182.906,1430.743,109.801,2138.321,118.947,2138.321,118.947,16.168,17.309,23.36,21.856,20.721,20.627,16.095,3.465,4.206,4.279,3.038,2.554,2.017,1.377,1743.906,513.018,-449.551,151.497,-12.753,44.26,6.25,4.054,-1.476,-1.624,-2.487,-4.286,-9.663,-1.353,0.136,3.715,5.287,1.218,-2.29,-4.115,-1.815,1.228,67.904,21.325,11.528,6.753,6.189,4.561,5.537,6.126,5.406,4.388,4.688,5.044,6.928,10.354,9.974,6.242,6.891,6.581,5.549,6.486,0.552,0.602,0.216,0.154,0.123,0.229,0.254,0.262,0.281,0.198,0.376,0.194,0.348,0.339,0.163,0.228,0.109,0.246,0.27,0.208,0.295,0.179,0.362,0.106
classical.00051.wav,0.065,0.098,1.694,2.451,0.06,0.04,0.081,0.056,135.999,1451.152,499.278,2034.083,408.067,2745.235,455.657,2745.235,455.657,17.511,16.421,17.35,16.585,17.041,16.554,16.57,4.452,5.699,5.12,4.224,3.099,2.866,2.488,2960.057,1237.062,-230.272,119.153,-1.051,28.384,10.009,16.126,4.794,6.192,0.952,5.915,-1.176,3.574,-2.1,-0.907,-1.853,-0.006,-2.798,2.333,-1.442,2.739,168.09,33.986,32.913,9.797,11.765,8.611,8.146,6.005,5.834,6.395,7.441,6.333,6.271,5.84,5.386,6.265,5.975,6.413,8.147,7.803,0.375,0.399,0.493,0.412,0.451,0.322,0.407,0.404,0.287,0.339,0.312,0.374,0.292,0.267,0.36,0.259,0.327,0.197,0.327,0.329,0.228,0.292,0.228,0.296
classical.00052.wav,0.044,0.066,1.976,3.419,0.127,0.048,0.055,0.036,161.499,2287.411,648.85,2435.866,449.182,3010.993,383.876,3010.993,383.876,18.928,13.768,17.484,18.894,20.209,19.024,18.993,6.034,4.518,4.492,3.48,2.836,2.624,3.192,4844.713,1514.281,-186.658,86.649,-15.727,14.734,-2.208,6.255,-0.892,0.655,-6.094,-5.223,-7.88,-1.726,-4.7,-2.047,1.435,2.786,3.314,3.113,-4.41,-5.034,97.99,30.484,24.348,10.513,9.937,10.126,6.292,7.091,10.956,13.522,12.481,9.298,10.109,9.914,7.549,8.045,7.809,11.545,8.838,8.007,0.438,0.34,0.382,0.35,0.395,0.393,0.338,0.33,0.309,0.459,0.509,0.392,0.32,0.25,0.295,0.27,0.311,0.295,0.258,0.283,0.243,0.298,0.341,0.267
classical.00053.wav,0.111,0.149,1.478,1.221,0.088,0.023,0.138,0.056,107.666,1446.448,344.509,1554.099,307.035,2124.467,306.708,2124.467,306.708,18.156,16.625,20.352,21.561,23.611,22.423,20.274,4.662,3.817,3.742,3.034,2.876,2.089,3.32,2723.432,767.538,-121.834,149.667,-42.832,24.485,-5.406,10.665,-2.818,0.784,-6.398,4.474,-1.226,1.252,-1.199,-2.409,-1.727,1.417,-1.371,0.945,-5.568,-1.934,72.186,30.178,15.89,11.224,10.786,8.0,8.307,6.389,6.88,5.942,6.258,6.585,5.582,6.066,6.541,6.15,5.991,5.988,5.986,5.145,0.18,0.251,0.658,0.24,0.226,0.28,0.317,0.545,0.222,0.322,0.225,0.195,0.233,0.153,0.337,0.181,0.234,0.297,0.173,0.398,0.132,0.253,0.225,0.169
classical.00054.wav,0.141,0.18,1.012,0.12,0.115,0.039,0.174,0.048,129.199,1708.3,339.509,1605.978,231.136,2160.636,243.82,2160.636,243.82,17.891,15.706,21.037,21.367,21.9,19.211,34.611,3.746,4.105,5.753,4.283,3.597,4.238,3.248,2826.339,640.885,-108.067,127.277,-44.953,31.253,4.346,-4.942,-15.89,14.636,-7.799,-1.21,2.821,17.278,-4.098,1.671,0.663,4.613,-9.879,-3.235,-3.106,1.873,65.115,27.971,16.64,12.62,20.722,10.744,15.856,17.253,11.633,16.619,17.914,17.181,16.095,11.127,14.002,11.058,8.972,8.179,7.972,8.103,0.5,0.501,0.492,0.375,0.285,0.276,0.208,0.252,0.21,0.211,0.243,0.274,0.378,0.319,0.346,0.313,0.266,0.28,0.206,0.267,0.217,0.24,0.288,0.209
classical.00055.wav,0.011,0.017,2.167,4.047,0.059,0.023,0.013,0.011,123.047,738.424,212.779,1227.941,306.094,1996.768,336.15,1996.768,336.15,17.108,21.303,27.243,28.066,25.016,20.988,15.948,3.549,5.535,5.757,3.868,3.978,3.752,1.878,1333.768,507.492,-483.968,144.165,1.379,8.071,4.934,-2.316,-2.74,-6.844,-10.154,-8.071,-7.157,-10.556,-7.774,-2.948,-0.264,4.299,5.307,0.193,-4.547,-1.896,67.182,40.288,21.888,11.573,10.753,7.502,6.863,6.561,7.653,8.603,7.746,8.143,10.747,11.099,8.572,12.324,14.19,13.009,13.058,16.682,0.095,0.239,0.12,0.287,0.28,0.101,0.171,0.091,0.253,0.293,0.127,0.178,0.11,0.363,0.112,0.352,0.345,0.149,0.315,0.108,0.353,0.372,0.127,0.319
classical.00056.wav,0.154,0.199,1.096,0.321,0.097,0.026,0.19,0.06,112.347,1670.174,306.773,1708.243,232.16,2285.82,235.291,2285.82,235.291,19.983,19.252,22.697,22.085,20.672,22.672,20.178,6.026,4.511,4.092,3.33,2.976,2.336,2.594,3070.209,603.979,-81.115,129.046,-42.444,33.137,5.685,-6.504,-2.267,7.402,-18.706,2.477,3.743,1.884,-10.075,0.986,-3.574,-6.17,-8.028,3.78,-5.055,-0.876,52.043,19.344,11.864,10.795,10.059,10.028,9.726,9.348,8.034,6.685,8.593,6.955,7.67,6.119,6.164,6.246,5.978,6.249,5.923,6.889,0.165,0.206,0.69,0.302,0.277,0.183,0.327,0.622,0.279,0.283,0.152,0.266,0.18,0.105,0.351,0.153,0.32,0.121,0.2,0.331,0.142,0.29,0.109,0.22
classical.00057.wav,0.013,0.019,2.124,3.599,0.095,0.041,0.017,0.01,107.666,1487.135,592.006,1869.126,444.85,2579.555,381.115,2579.555,381.115,16.326,17.28,22.3,24.915,23.995,20.674,18.153,4.279,5.031,5.534,5.062,4.407,4.041,3.488,2883.975,1388.608,-367.071,112.819,-18.746,10.176,-1.604,3.8,0.926,5.064,-5.371,-9.515,-8.494,-1.786,1.287,-3.877,-2.649,-1.069,-1.283,-2.502,-2.567,-4.074,94.221,37.927,19.759,15.141,9.942,8.343,8.43,9.076,13.127,12.844,9.462,10.099,13.363,10.864,11.698,10.096,7.487,9.855,14.45,12.328,0.394,0.212,0.366,0.203,0.209,0.236,0.143,0.304,0.206,0.246,0.307,0.206,0.413,0.175,0.37,0.259,0.246,0.313,0.14,0.364,0.236,0.275,0.335,0.199
classical.00058.wav,0.024,0.032,1.432,1.013,0.082,0.026,0.03,0.011,129.199,1050.542,159.131,1449.51,215.282,2245.063,250.286,2245.063,250.286,29.217,18.488,24.991,27.992,28.116,23.61,15.268,4.06,3.777,4.159,3.848,4.053,3.581,1.917,1694.453,410.439,-349.948,161.857,-3.369,14.163,5.732,3.507,2.974,-7.092,-7.916,-0.361,2.865,-2.475,-6.782,-8.83,-6.668,-4.904,0.109,4.257,5.081,2.601,41.92,18.325,16.41,8.708,7.503,7.564,7.538,8.536,9.783,12.826,10.149,9.862,11.944,9.129,9.655,9.177,9.696,11.943,8.989,11.715,0.258,0.155,0.403,0.147,0.361,0.416,0.22,0.378,0.17,0.372,0.111,0.195,0.29,0.148,0.383,0.125,0.339,0.352,0.156,0.402,0.112,0.362,0.113,0.253
classical.00059.wav,0.055,0.078,1.908,2.626,0.093,0.03,0.069,0.036,117.454,1510.229,350.057,1646.528,264.498,2274.647,274.072,2274.647,274.072,31.093,15.579,19.815,21.839,22.876,22.716,18.748,4.509,3.869,4.184,3.677,3.455,2.848,2.811,2792.014,658.093,-197.228,137.39,-34.159,25.363,-5.264,-2.777,-9.509,-7.613,-7.648,-5.668,-4.384,-5.424,-3.528,-5.657,-1.9,-2.882,-3.479,-4.027,-7.304,-4.191,75.023,24.64,20.429,9.275,6.783,6.563,6.021,6.284,6.965,6.497,7.233,7.119,6.933,5.891,6.107,5.838,5.905,6.956,7.566,10.409,0.334,0.195,0.306,0.188,0.305,0.338,0.248,0.326,0.246,0.376,0.219,0.303,0.319,0.156,0.343,0.163,0.305,0.338,0.232,0.337,0.232,0.341,0.209,0.301
classical.00060.wav,0.055,0.074,1.651,1.638,0.104,0.032,0.069,0.027,123.047,1769.586,419.087,1895.343,354.796,2536.719,351.386,2536.719,351.386,30.78,15.239,19.092,20.451,21.47,21.377,18.535,4.056,3.824,4.142,3.986,3.889,4.029,2.947,3326.538,928.425,-166.422,122.125,-32.114,16.68,-5.4,-2.493,-9.827,-4.898,-6.967,-4.571,-6.654,-5.492,-5.372,-4.96,-2.79,-3.182,-4.077,-3.551,-4.644,-1.166,57.182,26.359,14.948,7.712,6.565,6.606,5.508,5.584,6.243,6.638,7.415,6.05,6.475,6.448,7.317,6.078,6.17,7.359,7.101,7.889,0.405,0.227,0.281,0.215,0.321,0.339,0.267,0.38,0.249,0.341,0.234,0.397,0.337,0.192,0.286,0.198,0.299,0.341,0.205,0.342,0.209,0.325,0.213,0.32
classical.00061.wav,0.039,0.057,2.616,5.548,0.076,0.028,0.048,0.03,151.999,1262.36,457.819,1574.126,456.553,2268.317,456.318,2268.317,456.318,32.787,16.239,22.731,24.396,24.343,21.689,16.782,4.775,4.02,4.575,4.028,4.087,4.089,2.818,2401.477,1129.472,-274.326,148.353,-20.329,21.799,7.928,3.777,-2.229,-6.088,-5.623,-6.69,-5.904,-4.592,-1.541,-3.025,-4.696,-7.719,-7.216,-5.407,-5.249,-5.27,85.823,26.253,24.891,9.681,13.781,10.107,7.24,8.366,7.016,7.373,8.616,9.373,9.192,10.588,11.217,9.215,10.157,9.079,9.605,9.353,0.471,0.221,0.313,0.191,0.316,0.207,0.201,0.394,0.239,0.377,0.174,0.281,0.371,0.166,0.346,0.182,0.331,0.235,0.201,0.351,0.186,0.378,0.156,0.246
classical.00062.wav,0.031,0.053,3.104,10.007,0.074,0.035,0.039,0.036,92.285,1279.868,611.668,1719.406,425.505,2469.528,393.829,2469.528,393.829,29.377,16.081,20.085,22.056,21.802,19.745,15.709,4.517,4.895,5.357,4.917,3.675,3.406,2.404,2372.841,1396.861,-305.449,135.933,-11.759,18.214,10.376,3.005,-5.593,0.141,-1.354,-1.868,-3.208,-6.75,-2.694,-5.595,-4.527,-4.786,-5.362,-2.624,-5.832,-6.924,139.711,32.475,21.464,10.402,12.178,7.85,9.332,6.606,7.308,5.793,7.07,6.728,7.743,5.439,5.565,6.087,7.486,6.589,6.57,6.904,0.434,0.262,0.332,0.218,0.242,0.452,0.332,0.304,0.215,0.364,0.384,0.296,0.366,0.194,0.327,0.245,0.198,0.355,0.286,0.326,0.192,0.315,0.344,0.225
classical.00063.wav,0.017,0.024,2.658,5.608,0.036,0.007,0.02,0.013,99.384,603.111,42.804,1284.603,224.615,2249.318,283.244,2249.318,283.244,16.751,19.088,25.994,25.087,22.382,15.701,13.505,3.255,4.477,4.915,3.209,4.028,3.265,0.939,685.249,112.683,-465.897,180.181,56.646,11.035,5.847,0.735,-3.972,-5.887,-8.46,-9.786,-7.692,-3.252,-1.858,-4.01,-4.103,-2.467,-2.358,-3.001,-3.23,-1.717,38.556,20.859,17.961,11.727,6.993,6.952,6.629,6.58,6.544,6.447,7.044,6.722,7.142,7.935,8.618,9.139,8.082,7.484,7.722,6.034,0.257,0.179,0.252,0.162,0.179,0.461,0.192,0.132,0.121,0.185,0.378,0.236,0.325,0.224,0.34,0.257,0.141,0.401,0.163,0.224,0.201,0.238,0.408,0.252
classical.00064.wav,0.01,0.019,3.8,14.619,0.042,0.012,0.013,0.014,117.454,791.416,102.986,1690.72,370.927,2659.037,441.801,2659.037,441.801,16.099,19.91,25.27,26.039,21.069,15.748,13.797,3.323,4.577,4.568,4.262,5.783,4.003,1.645,908.233,298.438,-498.647,145.669,46.47,15.259,3.069,-0.832,-5.223,-6.211,-3.811,0.089,2.718,2.217,0.241,-0.465,-0.879,0.584,3.278,2.306,-2.564,-4.81,67.725,30.063,28.595,15.238,9.658,9.284,9.026,7.919,8.626,10.261,9.326,7.648,8.676,7.719,6.665,6.282,7.386,6.79,6.167,7.03,0.132,0.213,0.118,0.316,0.2,0.057,0.104,0.19,0.601,0.27,0.07,0.118,0.131,0.362,0.121,0.354,0.263,0.082,0.228,0.133,0.424,0.208,0.098,0.275
classical.00065.wav,0.024,0.037,2.858,7.298,0.048,0.015,0.029,0.022,123.047,736.749,98.434,1264.27,273.615,2152.798,384.419,2152.798,384.419,15.667,19.479,22.821,25.075,23.664,17.713,14.091,3.522,4.138,4.761,4.229,3.945,4.838,1.859,940.375,281.442,-421.595,172.789,28.069,-2.567,-3.571,-4.87,-8.896,-10.694,-7.678,-7.952,-7.322,-2.703,-0.911,-4.215,-8.431,-8.406,-4.13,-0.411,0.088,-0.27,69.75,25.069,32.181,13.273,10.819,9.679,10.358,10.925,10.233,10.008,11.276,13.529,12.839,9.179,7.721,7.662,8.047,7.397,8.904,11.601,0.165,0.358,0.486,0.281,0.138,0.178,0.188,0.115,0.091,0.153,0.18,0.149,0.208,0.355,0.37,0.336,0.193,0.252,0.304,0.199,0.162,0.259,0.266,0.242
classical.00066.wav,0.026,0.039,2.409,5.049,0.045,0.01,0.032,0.023,135.999,706.561,111.072,1240.046,290.056,2132.353,370.139,2132.353,370.139,16.495,18.569,26.639,25.912,24.961,18.611,14.016,3.389,4.395,5.01,4.331,4.153,4.655,2.01,895.685,313.086,-429.139,175.105,31.898,4.288,1.044,-5.778,-9.484,-11.284,-10.579,-8.663,-6.329,-1.678,0.823,-0.183,0.029,0.195,-1.853,-4.414,-4.967,-4.602,65.4,29.926,27.651,12.21,9.721,8.203,8.138,8.837,7.982,8.529,10.331,11.001,11.694,9.997,11.002,11.249,8.893,8.412,8.574,9.429,0.273,0.162,0.205,0.182,0.07,0.1,0.107,0.286,0.188,0.124,0.321,0.23,0.367,0.226,0.299,0.296,0.1,0.219,0.136,0.386,0.28,0.158,0.384,0.265
classical.00067.wav,0.026,0.048,3.272,11.823,0.047,0.016,0.032,0.036,143.555,791.63,182.899,1501.805,489.398,2387.698,592.037,2387.698,592.037,15.488,18.494,23.373,23.808,21.755,18.069,14.745,3.642,4.264,4.561,3.886,5.58,5.7,2.824,1069.657,464.392,-413.453,143.482,31.306,14.029,1.516,-2.295,-6.471,-8.11,-5.934,-4.475,-2.805,-0.823,-1.222,-2.39,-3.807,-3.518,-2.708,-2.388,0.611,2.654,107.451,47.881,37.369,13.524,12.931,9.751,10.408,10.823,8.587,8.609,7.948,7.215,8.473,10.027,9.039,6.674,5.638,6.757,7.737,8.084,0.424,0.233,0.296,0.211,0.386,0.314,0.174,0.323,0.163,0.125,0.172,0.39,0.358,0.193,0.347,0.208,0.367,0.321,0.17,0.343,0.207,0.225,0.233,0.325
classical.00068.wav,0.046,0.065,1.723,2.024,0.095,0.018,0.057,0.03,161.499,1499.767,244.173,1611.861,216.589,2248.897,234.447,2248.897,234.447,17.82,19.982,24.373,26.506,24.048,23.553,18.887,4.669,4.21,4.04,3.458,3.025,2.178,2.01,2749.405,500.18,-234.441,130.26,-39.531,19.349,-6.795,-5.135,-3.71,-4.032,-5.072,-1.371,-7.749,-4.381,0.47,0.774,5.452,8.77,7.045,2.426,-2.293,-0.246,63.363,16.018,11.082,7.837,8.208,6.285,7.023,8.484,10.532,6.5,8.495,9.131,9.69,9.863,9.953,10.058,8.134,9.791,9.88,10.486,0.417,0.124,0.158,0.082,0.299,0.525,0.152,0.288,0.146,0.401,0.329,0.169,0.352,0.093,0.241,0.097,0.254,0.392,0.103,0.345,0.12,0.349,0.333,0.116
classical.00069.wav,0.024,0.032,1.681,1.677,0.079,0.021,0.029,0.012,117.454,1252.906,204.61,1505.462,178.984,2158.795,213.534,2158.795,213.534,16.673,20.098,26.81,28.037,25.029,23.834,18.741,3.823,4.371,4.299,3.65,3.241,2.211,2.182,2324.404,397.814,-321.248,136.294,-28.283,31.009,0.574,0.237,0.659,-1.34,-0.059,-0.424,-6.176,-0.145,-0.455,-0.729,7.475,10.97,7.825,4.319,2.989,5.854,42.052,16.862,14.056,10.072,7.37,8.383,7.348,6.839,6.919,7.835,8.199,8.473,9.668,7.966,9.94,12.615,13.619,10.447,10.339,10.22,0.395,0.125,0.179,0.075,0.238,0.432,0.152,0.292,0.12,0.346,0.328,0.161,0.389,0.099,0.263,0.084,0.257,0.388,0.115,0.364,0.08,0.356,0.343,0.136
classical.00070.wav,0.026,0.041,2.698,6.75,0.071,0.024,0.032,0.026,151.999,1225.037,340.623,1564.389,258.824,2245.149,286.074,2245.149,286.074,17.101,19.217,23.292,24.183,23.785,23.163,18.28,4.124,4.402,4.479,4.357,3.879,3.241,2.463,2328.892,721.023,-321.139,134.572,-18.24,22.186,0.428,-3.802,0.488,-1.147,-1.902,-0.105,-2.756,0.584,2.493,0.3,1.674,2.889,2.087,1.166,-2.397,-3.424,84.745,23.984,18.503,9.204,9.113,7.343,7.008,7.379,8.685,9.05,8.146,10.286,8.886,7.819,7.951,7.859,8.477,7.071,6.841,9.932,0.239,0.183,0.253,0.168,0.213,0.269,0.141,0.215,0.229,0.54,0.311,0.163,0.312,0.207,0.315,0.248,0.248,0.332,0.165,0.299,0.213,0.408,0.303,0.195
classical.00071.wav,0.042,0.065,2.285,4.476,0.076,0.024,0.052,0.04,143.555,1316.326,281.368,1556.226,222.312,2198.392,240.275,2198.392,240.275,16.112,18.108,24.142,24.024,22.957,23.521,18.687,4.276,3.892,4.354,3.856,3.521,2.977,2.719,2512.324,552.113,-269.711,136.434,-25.017,26.404,0.681,-5.372,-1.109,-1.499,-0.177,-3.806,-9.297,-3.144,1.65,0.686,1.919,2.246,-2.127,-3.676,-1.078,3.538,70.432,20.235,14.965,8.974,8.382,5.487,7.187,10.075,9.61,8.051,9.038,9.716,9.792,10.928,10.831,9.788,9.303,7.763,9.398,12.847,0.467,0.195,0.172,0.105,0.184,0.295,0.127,0.194,0.094,0.202,0.231,0.238,0.431,0.203,0.295,0.143,0.262,0.355,0.136,0.297,0.102,0.291,0.313,0.243
classical.00072.wav,0.017,0.025,2.361,4.69,0.064,0.029,0.021,0.014,117.454,1132.741,335.096,1606.452,269.5,2315.801,268.937,2315.801,268.937,18.315,18.45,23.251,23.105,23.771,22.622,17.441,4.416,5.058,4.644,3.816,3.747,3.05,2.617,2268.647,690.145,-360.839,138.971,-12.927,33.779,7.596,-1.709,1.027,4.072,3.939,0.942,0.517,4.686,3.337,-2.258,-1.851,2.221,1.788,-1.512,-3.253,4.001,82.224,28.98,14.168,9.139,7.561,5.943,6.138,5.782,7.386,9.924,13.261,12.891,8.767,7.947,8.629,7.146,7.99,7.439,8.756,10.085,0.314,0.2,0.32,0.267,0.248,0.471,0.222,0.177,0.155,0.333,0.406,0.24,0.299,0.201,0.315,0.285,0.23,0.389,0.194,0.256,0.184,0.306,0.36,0.231
classical.00073.wav,0.035,0.05,1.805,2.325,0.071,0.022,0.044,0.024,129.199,1133.102,316.856,1325.798,302.704,1967.648,327.569,1967.648,327.569,17.174,19.18,24.371,24.6,24.232,23.557,17.474,4.289,4.886,4.589,3.827,3.316,2.733,2.553,2023.355,654.976,-306.856,152.849,-27.587,16.328,-3.149,-8.941,-5.437,-9.772,-7.104,0.298,0.893,5.444,8.212,4.196,2.044,3.023,-0.389,-2.81,-2.902,1.337,75.542,25.993,18.653,15.202,13.276,10.227,8.641,9.318,8.62,7.972,12.015,14.136,13.209,11.426,9.177,9.114,8.259,8.15,10.106,12.372,0.427,0.152,0.287,0.153,0.194,0.459,0.14,0.117,0.061,0.19,0.242,0.166,0.403,0.112,0.377,0.224,0.202,0.409,0.142,0.22,0.086,0.261,0.336,0.135
classical.00074.wav,0.03,0.046,2.379,5.049,0.072,0.022,0.037,0.027,161.499,1255.758,288.802,1552.189,245.153,2205.007,259.249,2205.007,259.249,17.943,18.583,22.088,22.21,21.483,22.562,18.213,4.608,4.536,3.985,3.257,2.887,2.242,2.201,2441.595,588.467,-289.741,143.903,-27.003,24.066,-1.147,-6.3,-2.746,-3.524,-3.016,-3.147,-7.265,-1.691,3.076,2.683,2.526,4.612,2.38,-1.273,-3.554,-2.814,84.792,21.003,11.491,8.366,8.048,8.29,6.319,6.171,8.151,7.578,6.845,7.409,8.47,8.597,7.751,7.959,7.395,6.713,8.651,10.351,0.276,0.135,0.298,0.147,0.209,0.45,0.148,0.137,0.099,0.314,0.441,0.18,0.345,0.112,0.342,0.166,0.216,0.41,0.121,0.231,0.114,0.288,0.401,0.137
